c16542	HP Ontology	HP:0410234	Increased anti-parasite IgE antibody level	Increased anti-parasite IgE antibody level	
c16543	HP Ontology	HP:0410235	Increased anti-insect IgE antibody level	Increased anti-insect IgE antibody level	
c16544	HP Ontology	HP:0410236	Increased anti-venom IgE antibody level	Increased anti-venom IgE antibody level	
c16545	HP Ontology	HP:0410238	Increased anti-plant product IgE antibody level	Increased anti-plant product IgE antibody level	
c16546	HP Ontology	HP:0410239	Positive urine norcotinine test	Positive urine norcotinine test	
c16547	HP Ontology	HP:0410240	Abnormal circulating IgA level	Abnormal IgA level in blood	
c16548	HP Ontology	HP:0410241	Abnormal circulating IgE level	Abnormal IgE level in blood	
c16549	HP Ontology	HP:0410242	Abnormal circulating IgG level	Abnormal IgG level in blood	
c16550	HP Ontology	HP:0410243	Abnormal circulating IgM level	Abnormal IgM level in blood	
c16551	HP Ontology	HP:0410244	Abnormal circulating IgD level	Abnormal IgD level in blood	
c16552	HP Ontology	HP:0410245	Decreased circulating IgD	Decreased IgD, IgD deficiency, Decreased IgD in blood	
c16553	HP Ontology	HP:0410246	Increased circulating IgD level	IgD hypergammaglobulinemia, Elevated serum IgD, Increased IgD level, Increased serum IgD, Increased levels of IgD, Elevated IgD	
c16554	HP Ontology	HP:0410247	Increased anti-animal dander IgE antibody level	Increased level of anti-dander IgE antibody	
c16555	HP Ontology	HP:0410248	Increased anti-house dust mite IgE antibody level	Increased level of anti-house dust IgE antibody, Increased anti-house dust IgE antibody level	
c16556	HP Ontology	HP:0410249	Increased anti-alpha-gal IgE antibody level	Increased anti-galactose-alpha-1, 3 galactose IgE antibody level	
c16557	HP Ontology	HP:0410251	Abnormal L-selectin shedding	Abnormal L-selectin shedding	
c16558	HP Ontology	HP:0410252	Chronic neutropenia	Chronic neutropenia	
c16559	HP Ontology	HP:0410253	Myeloid maturation arrest	Myeloid maturation arrest in bone marrow	
c16560	HP Ontology	HP:0410254	Cyclic neutropenia in myeloid maturation arrest in bone marrow	Cyclic neutropenia in myeloid maturation arrest in bone marrow	
c16561	HP Ontology	HP:0410255	Transient neutropenia	Transient neutropenia	
c16562	HP Ontology	HP:0410256	Infection associated neutropenia	Infection associated neutropenia	
c16563	HP Ontology	HP:0410257	Neutrophilia in presence of infection	Neutrophilia in presence of infection	
c16564	HP Ontology	HP:0410258	Neutrophilia in absence of infection	Neutrophilia in absence of infection	
c16565	HP Ontology	HP:0410259	Hepatopulmonary fusion	Hepatic pulmonary fusion	
c16566	HP Ontology	HP:0410260	Asymmetrical gluteal crease	Asymmetrical horizontal gluteal crease, Asymmetrical buttock crease, Asymmetrical gluteal sulcus	
c16567	HP Ontology	HP:0410261	Wide space between 4th and 5th toe	Wide space between the 4th and 5th toe	
c16568	HP Ontology	HP:0410262	Lower cranial nerve dysfunction	Abnormal lower cranial nerve function	
c16569	HP Ontology	HP:0410263	Brain imaging abnormality	Abnormal brain imaging	
c16570	HP Ontology	HP:0410264	Subglottic hemangioma	Airway hemangioma	
c16571	HP Ontology	HP:0410265	Supraglottic hemangioma	Supraglottic hemangioma	
c16572	HP Ontology	HP:0410266	Visceral hemangioma	Visceral hemangioma	
c16573	HP Ontology	HP:0410267	Intestinal hemangioma	Bowel hemangioma, Intestinal hemangiomas	
c16574	HP Ontology	HP:0410268	Spleen hemangioma	Splenic hemangioma	
c16575	HP Ontology	HP:0410269	Labial hemangioma	Labial hemangioma	
c16576	HP Ontology	HP:0410270	Esophageal hemangioma	Esophageal hemangioma	
c16577	HP Ontology	HP:0410271	Laryngeal hemangioma	Throat hemangioma	
c16578	HP Ontology	HP:0410272	Vulvar hemangioma	Vulvar hemangioma	
c16579	HP Ontology	HP:0410273	Retropharyngeal hemangioma	Retropharyngeal hemangioma	
c16580	HP Ontology	HP:0410274	Paraspinal hemangioma	Paraspinal hemangioma	
c16581	HP Ontology	HP:0410275	Lumbosacral hemangioma	Lumbar/sacral hemangioma	
c16582	HP Ontology	HP:0410276	Supraumbilical raphe	Midline supraumbilical raphe	
c16583	HP Ontology	HP:0410277	Sternal pit	Sternal pit	
c16584	HP Ontology	HP:0410278	Pituitary gland cyst	Cyst of the pituitary gland	
c16585	HP Ontology	HP:0410279	Atrophic pituitary gland	Pituitary gland atrophy, Atrophic pituitary	
c16586	HP Ontology	HP:0410280	Pediatric onset	Paediatric onset, Onset before adulthood	
c16587	HP Ontology	HP:0410281	Dyspepsia	Indigestion	
c16588	HP Ontology	HP:0410282	Abnormal circulating amylase concentration	Abnormal circulating amylase level	
c16589	HP Ontology	HP:0410283	Positive blood acetaminophen test	Positive blood Tylenol test, Positive blood paracetamol test	
c16590	HP Ontology	HP:0410284	Positive norpropoxyphene blood test	Positive norpropoxyphene blood test	
c16591	HP Ontology	HP:0410285	Positive meconium methadone test	Positive meconium methadone test	
c16592	HP Ontology	HP:0410286	Positive blood molindone test	Positive blood Moban test	
c16593	HP Ontology	HP:0410287	Intrathoracic hemangioma	Chest hemangioma	
c16594	HP Ontology	HP:0410288	Hyperamylasemia	Increased circulating amylase level	
c16595	HP Ontology	HP:0410289	Hypoamylasemia	Decreased circulating amylase level	
c16596	HP Ontology	HP:0410290	Positive urine norpropoxyphene test	Positive urine norpropoxyphene test	
c16597	HP Ontology	HP:0410291	Negativism	Negativism	
c16598	HP Ontology	HP:0410292	Abnormal isohemagglutinin level	Abnormal natural antibody level to blood group antigens in blood (isohemagglutinin), Abnormal level of natural antibody to blood group agents	
c16599	HP Ontology	HP:0410293	Absent isohemagglutinin level	Absent natural antibody to blood group agents, Complete or near-complete absence of isohemagglutinins	
c16600	HP Ontology	HP:0410294	Decreased specific antibody response to protein vaccine	Decreased specific antibody response to protein vaccine	
c16601	HP Ontology	HP:0410295	Complete or near-complete absence of specific antibody response to tetanus vaccine	Complete or near-complete absence of specific antibody response to tetanus vaccine	
c16602	HP Ontology	HP:0410296	Complete or near-complete absence of specific antibody response to hepatitis B vaccine	Complete or near-complete absence of specific antibody response to hepatitis B vaccine	
c16603	HP Ontology	HP:0410297	Partial absence of specific antibody response to tetanus vaccine	Partial absence of specific antibody response to tetanus vaccine	
c16604	HP Ontology	HP:0410298	Partial absence of specific antibody response to hepatitis B vaccine	Partial absence of specific antibody response to hepatitis B vaccine	
c16605	HP Ontology	HP:0410299	Decreased specific antibody response to polysaccharide vaccine	Decreased specific antibody response to polysaccharide vaccine	
c16606	HP Ontology	HP:0410300	Complete or near-complete absence of specific antibody response to unconjugated pneumococcus vaccine	Complete or near-complete absence of specific antibody response to unconjugated pneumococcus vaccine	
c16607	HP Ontology	HP:0410301	Partial absence of specific antibody response to unconjugated pneumococcus vaccine	Partial absence of specific antibody response to unconjugated pneumococcus vaccine	
c16608	HP Ontology	HP:0410302	Decreased specific antibody response to protein-conjugated polysaccharide vaccine	Decreased specific antibody response to protein-conjugated polysaccharide vaccine	
c16609	HP Ontology	HP:0410303	Complete or near-complete absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	Complete or near-complete absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	
c16610	HP Ontology	HP:0410304	Complete or near-complete absence of specific antibody response to meningococcus vaccine	Complete or near-complete absence of specific antibody response to meningococcus vaccine	
c16611	HP Ontology	HP:0410305	Partial absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	Partial absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	
c16612	HP Ontology	HP:0410306	Partial absence of specific antibody response to meningococcus vaccine	Partial absence of specific antibody response to meningococcus vaccine	
c16613	HP Ontology	HP:0410307	Positive stool methadone test	Positive stool methadone test	
c16614	HP Ontology	HP:0410308	Decreased specific antibody response to infection	Decreased specific antibody response to infection	
c16615	HP Ontology	HP:0410309	Alpha-aminoadipic aciduria	2-aminoadipic aciduria	
c16616	HP Ontology	HP:0410310	Abnormality of neutrophil morphology in CSF	Abnormality of neutrophil morphology in cerebrospinal fluid	
c16617	HP Ontology	HP:0410311	Hyposegmentation of neutrophil nuclei in CSF	Hyposegmentation of neutrophil nuclei in cerebrospinal fluid	
c16618	HP Ontology	HP:0410312	Hypersegmentation of neutrophil nuclei in CSF	Hypersegmentation of neutrophil nuclei in cerebrospinal fluid	
c16619	HP Ontology	HP:0410313	Abnormal urinary 1-methylhistidine concentration	Abnormal urinary 1-methylhistidine concentration	
c16620	HP Ontology	HP:0410314	Decreased urinary 1-methylhistidine	Decreased urinary 1-methylhistidine	
c16621	HP Ontology	HP:0410315	Increased urinary 1-methylhistidine	1-Methylhistidinuria	
c16622	HP Ontology	HP:0410316	Abnormal urinary 3-methylhistidine level	Abnormal urinary 3-methylhistidine level	
c16623	HP Ontology	HP:0410317	Increased urinary 3-methylhistidine	3-Methylhistidinuria	
c16624	HP Ontology	HP:0410318	Decreased urinary 3-methylhistidine	Decreased urinary 3-methylhistidine	
c16625	HP Ontology	HP:0410319	Alpha-gal allergy	Allergy to alpha-gal, Immunoglobulin E-mediated alpha-gal allergy, IgE-mediated alpha-gal allergy, Alpha-gal allergy	
c16626	HP Ontology	HP:0410320	Animal protein allergy	Animal protein allergy, Allergy to animal proteins, Immunoglobulin E-mediated animal protein allergy, IgE-mediated animal protein allergy	
c16627	HP Ontology	HP:0410321	Animal dander allergy	IgE-mediated animal dander allergy, Immunoglobulin E-mediated animal dander allergy, Allergy to animal dander, Animal dander allergy	
c16628	HP Ontology	HP:0410322	Bacteria allergy	IgE-mediated bacteria allergy, Bacteria allergy, Allergy to bacteria, Immunoglobulin E-mediated bacteria allergy	
c16629	HP Ontology	HP:0410323	Drug allergy	Drug allergy, Allergy to drugs, IgE-mediated drug allergy, Immunoglobulin E-mediated drug allergy	
c16630	HP Ontology	HP:0410324	Dust mite allergy	IgE-mediated dust mite allergy, Immunoglobulin E-mediated dust mite allergy, Allergy to dust mites, Dust mite allergy	
c16631	HP Ontology	HP:0410325	House dust mite allergy	IgE-mediated house dust mite allergy, Immunoglobulin E-mediated house dust mite allergy, Allergy to house dust mites, House dust mite allergy	
c16632	HP Ontology	HP:0410326	Feather allergy	Feather allergy, Allergy to feathers, Immunoglobulin E-mediated feather allergy, IgE-mediated feather allergy	
c16633	HP Ontology	HP:0410327	Dairy allergy	Dairy allergy, IgE-mediated dairy allergy, Immunoglobulin E-mediated dairy allergy, Allergy to dairy	
c16634	HP Ontology	HP:0410328	Egg allergy	IgE-mediated egg allergy, Egg allergy, Immunoglobulin E-mediated egg allergy, Allergy to eggs	
c16635	HP Ontology	HP:0410329	Gluten allergy	Gluten allergy, IgE-mediated gluten allergy, Allergy to gluten, Immunoglobulin E-mediated gluten allergy	
c16636	HP Ontology	HP:0410330	Meat allergen allergy	IgE-mediated meat allergen allergy, Allergy to meat allergens, Meat allergen allergy, Immunoglobulin E-mediated meat allergen allergy, Meat allergy	
c16637	HP Ontology	HP:0410331	Nut food product allergy	Immunoglobulin E-mediated nut food product allergy, Allergy to nut food products, Nut food product allergy, IgE-mediated nut food product allergy, Nut allergy	
c16638	HP Ontology	HP:0410332	Plant based food allergy	Plant based food allergy, IgE-mediated plant based food allergen allergy, Immunoglobulin E-mediated plant based food allergen allergy, Allergy to plant based food allergens	
c16639	HP Ontology	HP:0410333	Seafood allergy	IgE-mediated seafood allergy, Immunoglobulin E-mediated seafood allergy, Seafood allergy, Allergy to seafood	
c16640	HP Ontology	HP:0410334	Fungi allergy	Immunoglobulin E-mediated fungi allergy, IgE-mediated fungi allergy, Fungus allergy, Fungi allergy, Fungal allergy, Allergy to fungi	
c16641	HP Ontology	HP:0410335	Insect allergy	Allergy to insects, Immunoglobulin E-mediated insect allergy, Insect allergy, IgE-mediated insect allergy	
c16642	HP Ontology	HP:0410336	Venom allergy	Venom allergy, Allergy to venom, IgE-mediated venom allergy, Immunoglobulin E-mediated venom allergy	
c16643	HP Ontology	HP:0410337	Parasite allergy	IgE-mediated parasite allergy, Allergy to parasites, Parasite allergy, Immunoglobulin E-mediated parasite allergy	
c16644	HP Ontology	HP:0410338	Plant product allergy	Allergy to plant products, IgE-mediated plant product allergy, Plant product allergy, Immunoglobulin E-mediated plant product allergy	
c16645	HP Ontology	HP:0410339	Insect bite allergy	Insect bite allergy, IgE-mediated insect bite allergy, Allergy to insect bites, Immunoglobulin E-mediated insect bite allergy	
c16646	HP Ontology	HP:0410340	Focal epithelial hyperplasia of oral mucosa	Oral mucosa epithelial hyperplasia, Focal epithelial hyperplasia of the lining of mouth	
c16647	HP Ontology	HP:0410341	Abnormal circulating heparan sulfate level	Abnormal circulating heparan sulphate level, Abnormality of the concentration of heparan sulfate in the blood, Abnormality of the concentration of heparan sulphate in the blood	
c16648	HP Ontology	HP:0410342	Increased circulating heparan sulfate level	Increased blood heparan sulfate concentration, Increased blood heparan sulphate concentration, Increased circulating heparan sulphate level	
c16649	HP Ontology	HP:0410343	Decreased circulating heparan sulfate level	Decreased blood heparan sulphate concentration, Decreased blood heparan sulfate concentration, Decreased circulating heparan sulphate level	
c16650	HP Ontology	HP:0410344	Shortened O-fucosylated glycan on properdin	Presence of terminal O-fucose glycans on properdin	
c16651	HP Ontology	HP:0410345	Increased urinary polyhexose	Increased polyhexose concentration in urine	
c16652	HP Ontology	HP:0410346	Increased urinary galactosylated oligosaccharide	Increased concentration of galactosylated oligosaccharides in urine	
c16653	HP Ontology	HP:0410347	Increased urinary high-mannose-type oligosaccharide	Increased concentration of high-mannose-type oligosaccharides in urine	
c16654	HP Ontology	HP:0410348	Increased urinary multiantennary sialylated oligosaccharide	Increase concentration of multiantennary sialylated oligosaccharides in urine	
c16655	HP Ontology	HP:0410349	Decreased glycosyltransferase O-Fucosylpeptide 3-Beta-N-Acetylglucosaminyltransferase level	Decreased glycosyltransferase O-Fucosylpeptide 3-Beta-N-Acetylglucosaminyltransferase level	
c16656	HP Ontology	HP:0410350	Increased urinary fucosylated oligosaccharide	Increased concentration of fucosylated oligosaccharides in urine	
c16657	HP Ontology	HP:0410351	Abnormal complex N-glycan level	Abnormal concentration of complex N-glycans on glycoproteins	
c16658	HP Ontology	HP:0410352	Increased complex N-glycan level	Increased concentration of complex N-glycans on glycoproteins	
c16659	HP Ontology	HP:0410353	Decreased complex N-glycan level	Increased truncated complex N-glycans on glycoproteins	
c16660	HP Ontology	HP:0410354	Increased sialylated N-glycan level	Increased concentration of sialylated N-glycans on glycoproteins	
c16661	HP Ontology	HP:0410355	Decreased sialylated N-glycan level	Decreased concentration of sialylated N-glycans on glycoproteins	
c16662	HP Ontology	HP:0410356	Abnormal high-mannose N-glycan level	Abnormal high-mannose N-glycans on glycoprotein concentration	
c16663	HP Ontology	HP:0410357	Increased high-mannose N-glycan level	Increased high-mannose N-glycans on glycoprotein concentration	
c16664	HP Ontology	HP:0410358	Decreased high-mannose N-glycan level	Decreased high-mannose N-glycans on glycoprotein concentration	
c16665	HP Ontology	HP:0410359	Abnormal core 1 O-glycan level	Abnormal concentration of T-antigen	
c16666	HP Ontology	HP:0410360	Increased core 1 O-glycan level	Increased T-antigen concentration	
c16667	HP Ontology	HP:0410361	Decreased core 1 O-glycan level	Decreased T-antigen concentration	
c16668	HP Ontology	HP:0410362	Decreased O-mannosyl glycans on alpha-dystroglycan	Reduced O-mannosyl glycans on alpha-dystroglycan	
c16669	HP Ontology	HP:0410363	Increased monosialylated core 1 O-glycan level	Increased sialyl T-antigen concentration	
c16670	HP Ontology	HP:0410364	Decreased monosialylated core 1 O-glycan level	Decreased sialyl T-antigen concentration	
c16671	HP Ontology	HP:0410365	Increased disialylated core 1 O-glycan level	Increased disialyl T-antigen concentration	
c16672	HP Ontology	HP:0410366	Increased globoside Gb4 level	Increased globoside Gb4 concentration	
c16673	HP Ontology	HP:0410367	Increased hepatitis A virus antibody level	Increased hepatitis A virus antibody level	
c16674	HP Ontology	HP:0410368	Increased globoside Gb3 level	Increased globoside Gb3 concentration	
c16675	HP Ontology	HP:0410369	Increased hepatitis B virus antibody level	Increased hepatitis B virus antibody level	
c16676	HP Ontology	HP:0410370	Absence of ganglioside GM3	Absence of ganglioside GM3	
c16677	HP Ontology	HP:0410371	Increased hepatitis C virus antibody level	Increased hepatitis C virus antibody level	
c16678	HP Ontology	HP:0410372	Increased Tn-antigen level	Increased O-GalNac on glycoprotein concentration	
c16679	HP Ontology	HP:0410373	Abnormal proportion of naive CD4 T cells	Abnormal proportion of CD4+CD45RA+ cells, Abnormal proportion of naive thymus-derived CD4-positive, alpha-beta T cells	
c16680	HP Ontology	HP:0410374	Abnormal proportion of naive CD8 T cells	Abnormal proportion of naive CD8 T cells	
c16681	HP Ontology	HP:0410375	Increased proportion of naive CD4 T cells	Elevated proportion of naive CD4 T cells, Increased proportion of naive thymus-derived CD4-positive, alpha-beta T cells, Increased proportion of CD4+CD45RA+ cells	
c16682	HP Ontology	HP:0410376	Increased proportion of naive CD8 T cells	Elevated proportion of naive thymus-derived CD8-positive, alpha-beta T cells, Elevated proportion of naive CD8 T cells	
c16683	HP Ontology	HP:0410377	Decreased proportion of naive CD8 T cells	Reduced proportion of naive thymus-derived CD8-positive, alpha-beta T cells, Reduced proportion of naive CD8 T cells	
c16684	HP Ontology	HP:0410378	Decreased proportion of naive CD4 T cells	Reduced proportion of naive CD4 T cells, Decreased proportion of CD4+CD45RA+ cells, Decreased proportion of naive thymus-derived CD4-positive, alpha-beta T cells	
c16685	HP Ontology	HP:0410379	Abnormal proportion of CD4-positive, alpha-beta memory T cells	Abnormal proportion of CD4-positive, alpha-beta memory T cells	
c16686	HP Ontology	HP:0410380	Abnormal proportion of CD8-positive, alpha-beta memory T cells	Abnormal proportion of CD8-positive, alpha-beta memory T cells	
c16687	HP Ontology	HP:0410381	Abnormal proportion of central memory CD4-positive, alpha-beta T cells	Abnormal proportion of central memory CD4-positive, alpha-beta T cells	
c16688	HP Ontology	HP:0410382	obsolete Abnormal proportion of effector memory CD4-positive, alpha-beta T cells	obsolete Abnormal proportion of effector memory CD4-positive, alpha-beta T cells	
c16689	HP Ontology	HP:0410383	Abnormal proportion of effector memory CD8-positive, alpha-beta T cells	Abnormal proportion of effector memory CD8-positive, alpha-beta T cells	
c16690	HP Ontology	HP:0410384	Abnormal proportion of central memory CD8-positive, alpha-beta T cells	Abnormal proportion of central memory CD8-positive, alpha-beta T cells	
c16691	HP Ontology	HP:0410385	Decreased proportion of CD8-positive, alpha-beta memory T cells	Decreased proportion of CD8-positive, alpha-beta memory T cells	
c16692	HP Ontology	HP:0410386	Decreased proportion of CD4-positive, alpha-beta memory T cells	Decreased proportion of CD4-positive, alpha-beta memory T cells	
c16693	HP Ontology	HP:0410387	obsolete Decreased proportion of effector memory CD4-positive, alpha-beta T cells	obsolete Decreased proportion of effector memory CD4-positive, alpha-beta T cells	
c16694	HP Ontology	HP:0410388	Decreased proportion of central memory CD4-positive, alpha-beta T cells	Decreased proportion of central memory CD4+, alpha-beta T cell, Decreased proportion of CD4-positive central memory cells, Reduced proportion of CD4+ central memory cells, Decreased proportion of CD4+ central memory cells	
c16695	HP Ontology	HP:0410389	Decreased proportion of central memory CD8-positive, alpha-beta T cells	Decreased proportion of central memory CD8-positive, alpha-beta T cells	
c16696	HP Ontology	HP:0410390	Decreased proportion of effector memory CD8-positive, alpha-beta T cells	Decreased proportion of effector memory CD8-positive, alpha-beta T cells	
c16697	HP Ontology	HP:0410391	Increased proportion of CD4-positive, alpha-beta memory T cells	Increased proportion of CD4-positive, alpha-beta memory T cells	
c16698	HP Ontology	HP:0410392	Increased proportion of CD8-positive, alpha-beta memory T cells	Increased proportion of CD8-positive, alpha-beta memory T cells	
c16699	HP Ontology	HP:0410393	Increased proportion of central memory CD4-positive, alpha-beta T cells	Increased proportion of CD4+ central memory cells, Increased proportion of central memory CD4+, alpha-beta T cell, Elevated proportion of CD4+ central memory cells, Elevated proportion central memory CD4-positive, alpha-beta T cells	
c16700	HP Ontology	HP:0410394	Increased proportion of effector memory CD4-positive, alpha-beta T cells	Increased proportion of effector memory CD4-positive, alpha-beta T cells	
c16701	HP Ontology	HP:0410395	Increased proportion of effector memory CD8-positive, alpha-beta T cells	Increased proportion of effector memory CD8-positive, alpha-beta T cells	
c16702	HP Ontology	HP:0410396	Increased proportion of central memory CD8-positive, alpha-beta T cells	Increased proportion of central memory CD8-positive, alpha-beta T cells	
c16703	HP Ontology	HP:0410397	Bronchiolectasis	Bronchiolectasia	
c16704	HP Ontology	HP:0410399	Positive blood lead test	Increased blood lead level	
c16705	HP Ontology	HP:0410400	Absent sebaceous glands	Absence of sebaceous glands	
c16706	HP Ontology	HP:0410401	Worse in evening	Worse in evening	
c16707	HP Ontology	HP:0430000	Abnormal frontal bone morphology	Abnormality of the bone of the forehead, Abnormality of the frontal bone	
c16708	HP Ontology	HP:0430002	Abnormal lacrimal bone morphology	Abnormal lacrimal bone morphology	
c16709	HP Ontology	HP:0430003	Abnormal palatine bone morphology	Abnormality of the palatine bone	
c16710	HP Ontology	HP:0430004	Frontomalar faciosynostosis	Frontomalar faciosynostosis	
c16711	HP Ontology	HP:0430005	Abnormal ethmoid bone morphology	Abnormality of ethmoid bone	
c16712	HP Ontology	HP:0430006	Ectopic cilia of eyelid	Ectopic cilia of eyelid	
c16713	HP Ontology	HP:0430007	Symblepharon	Eyelid adhesion to globe of eye, Eyelid stuck to eyeball	
c16714	HP Ontology	HP:0430008	Accessory eyelid	Extra eyelid	
c16715	HP Ontology	HP:0430009	Hypoplasia of eyelid	Decreased size of eyelid, Hypoplastic eyelid, Underdevelopment of eyelid, Hypoplasia of the eyelid	
c16716	HP Ontology	HP:0430010	Microblepharia	Abnormally small eyelid	
c16717	HP Ontology	HP:0430011	Defect of palpebral conjunctiva	Defect of palpebral conjunctiva	
c16718	HP Ontology	HP:0430012	Incomplete ossification of palatine bone	Incomplete ossification of palatine bone	
c16719	HP Ontology	HP:0430013	Absent palatine bone ossification	Absent palatine bone ossification	
c16720	HP Ontology	HP:0430014	Abnormality of musculature of soft palate	Abnormality of soft palate muscles	
c16721	HP Ontology	HP:0430015	Abnormal morphology of musculature of pharynx	Abnormality of muscles of the pharynx, Abnormality of musculature of pharynx, Abnormality of pharynx musculature, Abnormality of pharyngeal musculature	
c16722	HP Ontology	HP:0430016	Abnormality of tensor veli palatini muscle	Abnormality of tensor veli palatini muscle	
c16723	HP Ontology	HP:0430017	Abnormality of uvular muscle	Abnormality of musculus uvulae	
c16724	HP Ontology	HP:0430018	Abnormality of nasal musculature	Abnormality of musculature of the nose, Abnormality of nasal musculature, Abnormality of muscle of nose	
c16725	HP Ontology	HP:0430019	Abnormality of muscle of facial expression	Abnormality of musculature of facial expression, Abnormality of muscle of facial expression	
c16726	HP Ontology	HP:0430020	Abnormality of levator labii superioris alaeque nasi muscle	Abnormality of levator labii superioris alaeque nasi muscle	
c16727	HP Ontology	HP:0430021	Abnormal common carotid artery morphology	Abnormality of the common carotid artery	
c16728	HP Ontology	HP:0430022	Abnormality of the sphenoid sinus	Abnormality of the sphenoidal sinus	
c16729	HP Ontology	HP:0430023	Abnormality of the maxillary sinus	Abnormality of the maxillary antrum, Abnormality of the upper jaw sinus, Abnormality of the antrum of Highmore	
c16730	HP Ontology	HP:0430024	Abnormality of external jugular vein	Abnormality of external jugular vein	
c16731	HP Ontology	HP:0430025	Bilateral facial palsy	Bilateral facial muscle paralysis, Bilateral facial muscle weakness, Bilateral facial paralysis, Paralysis of both sides of the face, Weakness of both sides of the face	
c16732	HP Ontology	HP:0430026	obsolete Abnormality of the shape of the midface	obsolete Abnormality of the shape of the midface	
c16733	HP Ontology	HP:0430028	Hyperplasia of the maxilla	Big maxilla, Increased size of maxilla, Big upper jaw, Maxillary excess, Maxillary macrognathia, Maxillary hyperplasia, Hyperplasia of upper jaw, Large maxilla, Large upper jaw, Prominent maxilla, Maxillary prominence, Upper jaw bone excess, Increased size of upper jaw, Upper jaw excess, Prominent upper jaw	
c16734	HP Ontology	HP:0430029	Hyperplasia of the premaxilla	Premaxillary excess, Hyperplasia of the primary palate bone, Increased size of premaxilla, Primary palate bone excess, Hyperplasia of the intermaxillary bone, Large primary palate bone, Increased size of the primary palate bone, Large premaxilla	
c16735	HP Ontology	HP:0500001	Body odor	Body odor, Osmidrosis, BO, Body odour, Bromhidrosis, Bromidrosis	
c16736	HP Ontology	HP:0500005	Anal pain	Anal pain, Rectal pain	
c16737	HP Ontology	HP:0500006	Urethritis	Urethritis	
c16738	HP Ontology	HP:0500007	Iris flocculi	Iris flocculi	
c16739	HP Ontology	HP:0500008	Cornea verticillata	Vortex keratopathy	
c16740	HP Ontology	HP:0500009	Dysplastic gangliocytoma of the cerebellum	Dysplastic gangliocytoma of the cerebellum	
c16741	HP Ontology	HP:0500010	obsolete Increased cholesterol esters	obsolete Increased cholesterol esters	
c16742	HP Ontology	HP:0500011	Moon facies	Moon face, Puffy face, Puffy facies	
c16743	HP Ontology	HP:0500012	Abnormal gonadotropin-releasing hormone concentration	Abnormality of gonadotropin-releasing hormone level, Abnormality of GnRH level	
c16744	HP Ontology	HP:0500013	Lack of gonadotropin-releasing hormone pulsatility	Absence of GnRH pulsatility	
c16745	HP Ontology	HP:0500014	obsolete Abnormal test result	obsolete Abnormal test result	
c16746	HP Ontology	HP:0500015	Abnormal cardiac test	Abnormal cardiac test	
c16747	HP Ontology	HP:0500016	Abnormal cardiac MRI	Abnormal cardiac magnetic resonance imaging, Abnormal heart MRI	
c16748	HP Ontology	HP:0500017	Abnormal cardiac catheterization	Abnormal cardiac cath	
c16749	HP Ontology	HP:0500018	Abnormal cardiac exercise stress test	Abnormal cardiac exercise test, Abnormal treadmill test	
c16750	HP Ontology	HP:0500019	Abnormal resting energy expenditure from metabolic cart test	Abnormal metabolic cart test	
c16751	HP Ontology	HP:0500020	Abnormal cardiac biomarker test	Abnormal cardiac biomarker test	
c16752	HP Ontology	HP:0500021	Reduced brain gamma-aminobutyric acid level by MRS	Reduced brain gamma-aminobutyric acid level by MRS	
c16753	HP Ontology	HP:0500022	Abnormal circulating dehydroepiandrosterone concentration	Abnormal serum DHEA, Abnormal serum dehydroepiandrosterone level, Abnormal serum androstenolone level	
c16754	HP Ontology	HP:0500023	Shoulder muscle aplasia	Absent shoulder muscle	
c16755	HP Ontology	HP:0500024	Aplasia of the musculature of the pelvis	Aplasia of the musculature of the pelvis	
c16756	HP Ontology	HP:0500026	Hypoplasia of the musculature of the pelvis	Hypoplasia of the musculature of the pelvis	
c16757	HP Ontology	HP:0500027	Aplastic colon	Absence of the colon, Aplasia of the colon	
c16758	HP Ontology	HP:0500028	Cotton wool plaques	CWPs	
c16759	HP Ontology	HP:0500030	Abnormal hepatic glycogen storage	Abnormal hepatic glycogen storage	
c16760	HP Ontology	HP:0500031	Sclerosis of the carpal bones	Sclerosis of the carpal bones	
c16761	HP Ontology	HP:0500032	Abnormal neuron branching	Abnormal neuronal branching, Aberrant neuronal branching	
c16762	HP Ontology	HP:0500033	Abnormal natural killer subset distribution	Abnormal natural killer subset distribution	
c16763	HP Ontology	HP:0500034	Nasolacrimal sac obstruction	Nasolacrimal sac obstruction	
c16764	HP Ontology	HP:0500035	Nasolacrimal sac granuloma	Nasolacrimal sac granuloma	
c16765	HP Ontology	HP:0500036	Nasolacrimal sac papilloma	Nasolacrimal sac papilloma	
c16766	HP Ontology	HP:0500037	Nasolacrimal sac epithelial papillary carcinoma	Nasolacrimal sac epithelial papillary carcinoma	
c16767	HP Ontology	HP:0500039	Conjunctival cicatrization	Conjunctival cicatricial conjunctivitis, Cicatrizating conjunctivitis, Cicatricial conjunctivitis	
c16768	HP Ontology	HP:0500040	Dermolipoma of the conjunctiva	Conjunctival lipodermoid	
c16769	HP Ontology	HP:0500041	Myopic astigmatism	Myopic astigmatism	
c16770	HP Ontology	HP:0500042	Latent hypermetropia	Latent hyperopia	
